x,y
80,14.58928571
80,15.76190476
80,15.63095238
80,13.73809524
80,18.11309524
80,12.63095238
80,17.10119048
80,19.25595238
80,27.5952381
80,15.21428571
80,18.00595238
80,14.31547619
80,20.63690476
80,20.9047619
80,17.63690476
80,13.9047619
80,18.88095238
80,23.10119048
80,24.30952381
80,25.75
85,14.25595238
85,14.89285714
85,31.88645746
85,14.32738095
85,12.60714286
85,12.35714286
85,15.69642857
85,15.98214286
85,11.36309524
85,15.36904762
85,12.5952381
85,14.88095238
85,17.81547619
85,19.10119048
85,17.89880952
85,18.64285714
85,16.11309524
85,24.45238095
85,30.98181053
85,17.39285714
90,16.18452381
90,16.9047619
90,15.48214286
90,25.19047619
90,15.50595238
90,15.55357143
90,16.02380952
90,14.45238095
90,24.95238095
90,21.64880952
90,21.04761905
90,24.17857143
90,18.69047619
90,15.81547619
90,18.46428571
90,17.01785714
90,14.08928571
90,14.29166667
90,16.08333333
90,12.68452381
95,21.02380952
95,14.83928571
95,20.23214286
95,14.89880952
95,17.16071429
95,14.9047619
95,15.98809524
95,15.10119048
95,30.14845285
95,14.01785714
95,14.02380952
95,13.01785714
95,19.83333333
95,16.72619048
95,12.61309524
95,18.24404762
95,14.19047619
95,25.73809524
95,19.85119048
95,30.92853527
100,13.82738095
100,19.16666667
100,17.26190476
100,11.85119048
100,19.31547619
100,15.125
100,29.97704433
100,26.88095238
100,13.69642857
100,18.20238095
100,14.30357143
100,18.39285714
100,19.83333333
100,22
100,21.2797619
100,16.46428571
100,14.32142857
100,22.06547619
100,19.36309524
100,13.99404762
105,12.32142857
105,18.6547619
105,11.17261905
105,12.21428571
105,25.30952381
105,15.98809524
105,16.1547619
105,14.63690476
105,16.33333333
105,13.04166667
105,22.31547619
105,21.33333333
105,13.9702381
105,14.8452381
105,18.5297619
105,19.30952381
105,13.86904762
105,18.3452381
105,17.08928571
105,17.44047619
110,18.54166667
110,12.91666667
110,14.01190476
110,15.64285714
110,14.05357143
110,30.18237946
110,16.69047619
110,15.5
110,21.54761905
110,11.83333333
110,16.46428571
110,28.11904762
110,21.0952381
110,19.17857143
110,16.91666667
110,14.4047619
110,15.7797619
110,29.53341444
110,18.48809524
110,16.26190476
115,16.74404762
115,19.63690476
115,16.625
115,10.79761905
115,16.11904762
115,24.20238095
115,27.25595238
115,23.125
115,14.625
115,23.03571429
115,19.07738095
115,25.19642857
115,14.01785714
115,28.625
115,15.39285714
115,15.57738095
115,13.1547619
115,15.20833333
115,14.35714286
115,13.17857143
120,17.38095238
120,14.28571429
120,24.97619048
120,22.57142857
120,13.58333333
120,18.11309524
120,13.9047619
120,12.38690476
120,14.07142857
120,26.04761905
120,15.53571429
120,20.39285714
120,13.7202381
120,13.69047619
120,23.58333333
120,15.01190476
120,14.32738095
120,17.66666667
120,23.88095238
120,25.30357143
